bill_id,date,chamber,sequence,action
1974456,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974456,2025-03-17,Assembly,3,"Referred to Coms. on H. & C.D. and B. & P."
1974457,2025-02-18,Assembly,1,"Read first time. To print."
1974457,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974457,2025-03-03,Assembly,3,"Referred to Com. on U. & E."
1974457,2025-03-12,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on U. & E. Read second time and amended."
1974457,2025-03-13,Assembly,5,"Re-referred to Com. on U. & E."
1974457,2025-04-02,Assembly,6,"In committee: Hearing postponed by committee."
1974458,2025-02-18,Assembly,1,"Read first time. To print."
1974458,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974458,2025-03-03,Assembly,3,"Referred to Com. on PUB. S."
1974458,2025-03-26,Assembly,4,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To Consent Calendar. (Ayes 9. Noes 0.) (March 25). Re-referred to Com. on APPR."
1974458,2025-04-09,Assembly,5,"From committee: Do pass. To Consent Calendar. (Ayes 14. Noes 0.) (April 9)."
1974458,2025-04-10,Assembly,6,"Read second time. Ordered to Consent Calendar."
1974459,2025-02-18,Assembly,1,"Read first time. To print."
1974459,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974459,2025-03-03,Assembly,3,"Referred to Coms. on B. & P. and JUD."
1974459,2025-03-13,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on B. & P. Read second time and amended."
1974459,2025-03-17,Assembly,5,"Re-referred to Com. on B. & P."
1974459,2025-04-08,Assembly,6,"Coauthors revised."
1974459,2025-04-08,Assembly,7,"From committee: Do pass and re-refer to Com. on JUD. (Ayes 12. Noes 2.) (April 8). Re-referred to Com. on JUD."
1974460,2025-02-18,Assembly,1,"Read first time. To print."
1974460,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974460,2025-03-24,Assembly,3,"Referred to Com. on B.&F."
1974460,2025-03-24,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on B.&F. Read second time and amended."
1974460,2025-03-25,Assembly,5,"Re-referred to Com. on B.&F."
1974461,2025-02-18,Assembly,1,"Read first time. To print."
1974461,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974461,2025-03-03,Assembly,3,"Referred to Com. on G.O."
1974461,2025-04-03,Assembly,4,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To Consent Calendar. (Ayes 21. Noes 0.) (April 2). Re-referred to Com. on APPR."
1974462,2025-02-18,Assembly,1,"Read first time. To print."
1974462,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974462,2025-03-03,Assembly,3,"Referred to Com. on U. & E."
1974462,2025-03-12,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on U. & E. Read second time and amended."
1974462,2025-03-13,Assembly,5,"Re-referred to Com. on U. & E."
1974462,2025-04-02,Assembly,6,"In committee: Set, first hearing. Hearing canceled at the request of author."
1974463,2025-02-18,Assembly,1,"Read first time. To print."
1974463,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974463,2025-04-07,Assembly,3,"Referred to Coms. on PUB. S. and L. & E."
1974463,2025-04-10,Assembly,4,"Re-referred to Coms. on L. & E. and PUB. S. pursuant to Assembly Rule 96."
1974464,2025-02-18,Assembly,1,"Read first time. To print."
1974464,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974464,2025-03-24,Assembly,3,"Referred to Com. on JUD."
1974464,2025-03-24,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on JUD. Read second time and amended."
1974464,2025-03-25,Assembly,5,"Re-referred to Com. on JUD."
1974464,2025-04-08,Assembly,6,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 9. Noes 0.) (April 8). Re-referred to Com. on APPR."
1974465,2025-02-18,Assembly,1,"Read first time. To print."
1974465,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974466,2025-02-18,Assembly,1,"Read first time. To print."
1974466,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974466,2025-03-17,Assembly,3,"Referred to Coms. on A.,E.,S., & T. and ED."
1974466,2025-03-17,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on A.,E.,S., & T. Read second time and amended."
1974466,2025-03-18,Assembly,5,"Re-referred to Com. on A.,E.,S., & T."
1974466,2025-03-28,Assembly,6,"From committee chair, with author's amendments: Amend, and re-refer to Com. on A.,E.,S., & T. Read second time and amended."
1974466,2025-04-01,Assembly,7,"Re-referred to Com. on A.,E.,S., & T."
1974467,2025-02-18,Assembly,1,"Read first time. To print."
1974467,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974467,2025-03-03,Assembly,3,"Referred to Coms. on H. & C.D. and JUD."
1974467,2025-03-27,Assembly,4,"Coauthors revised."
1974467,2025-03-27,Assembly,5,"From committee: Do pass and re-refer to Com. on JUD. (Ayes 10. Noes 0.) (March 26). Re-referred to Com. on JUD."
1974467,2025-04-08,Assembly,6,"From committee: Amend, and do pass as amended and re-refer to Com. on APPR. (Ayes 10. Noes 0.) (April 8)."
1974467,2025-04-09,Assembly,7,"Read second time and amended."
1974467,2025-04-10,Assembly,8,"Re-referred to Com. on APPR."
1974468,2025-02-18,Assembly,1,"Read first time. To print."
1974468,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974468,2025-03-03,Assembly,3,"Referred to Com. on L. & E."
1974468,2025-03-26,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on L. & E. Read second time and amended."
1974468,2025-03-27,Assembly,5,"Re-referred to Com. on L. & E."
1974468,2025-04-03,Assembly,6,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To Consent Calendar. (Ayes 7. Noes 0.) (April 2). Re-referred to Com. on APPR."
1974469,2025-02-18,Assembly,1,"Read first time. To print."
1974469,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974469,2025-03-24,Assembly,3,"Referred to Com. on HUM. S."
1974469,2025-03-24,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on HUM. S. Read second time and amended."
1974469,2025-03-25,Assembly,5,"Re-referred to Com. on HUM. S."
1974470,2025-02-18,Assembly,1,"Read first time. To print."
1974470,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974470,2025-03-17,Assembly,3,"Referred to Coms. on HUM. S. and ED."
1974470,2025-03-27,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on HUM. S. Read second time and amended."
1974470,2025-03-28,Assembly,5,"Re-referred to Com. on HUM. S."
1974470,2025-04-09,Assembly,6,"From committee: Amend, and do pass as amended and re-refer to Com. on ED. (Ayes 6. Noes 0.) (April 8)."
1974470,2025-04-10,Assembly,7,"Read second time and amended."
1974471,2025-02-18,Assembly,1,"Read first time. To print."
1974471,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974471,2025-03-03,Assembly,3,"Referred to Com. on E.S & T.M."
1974471,2025-03-12,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on E.S & T.M. Read second time and amended."
1974471,2025-03-13,Assembly,5,"Re-referred to Com. on E.S & T.M."
1974472,2025-02-18,Assembly,1,"Read first time. To print."
1974472,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974472,2025-03-03,Assembly,3,"Referred to Com. on Rev. & Tax."
1974472,2025-03-24,Assembly,4,"In committee: Set, first hearing. Hearing canceled at the request of author."
1974473,2025-02-18,Assembly,1,"Read first time. To print."
1974473,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974474,2025-02-18,Assembly,1,"Read first time. To print."
1974474,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974474,2025-03-03,Assembly,3,"Referred to Com. on ED."
1974474,2025-03-12,Assembly,4,"In committee: Set, first hearing. Hearing canceled at the request of author."
1974475,2025-02-18,Assembly,1,"Read first time. To print."
1974475,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974475,2025-03-28,Assembly,3,"Referred to Coms. on NAT. RES. and E.M."
1974475,2025-04-01,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on NAT. RES. Read second time and amended."
1974475,2025-04-02,Assembly,5,"Re-referred to Com. on NAT. RES."
1974475,2025-04-08,Assembly,6,"From committee chair, with author's amendments: Amend, and re-refer to Com. on NAT. RES. Read second time and amended."
1974475,2025-04-09,Assembly,7,"Re-referred to Com. on NAT. RES."
1974476,2025-02-18,Assembly,1,"Read first time. To print."
1974476,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974476,2025-03-03,Assembly,3,"Referred to Com. on B. & P."
1974476,2025-03-25,Assembly,4,"In committee: Set, first hearing. Hearing canceled at the request of author."
1974476,2025-04-10,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on B. & P. Read second time and amended."
1974477,2025-02-18,Assembly,1,"Read first time. To print."
1974477,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974477,2025-03-17,Assembly,3,"Referred to Com. on H. & C.D."
1974478,2025-02-18,Assembly,1,"Read first time. To print."
1974478,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974478,2025-03-03,Assembly,3,"Referred to Coms. on L. GOV. and Rev. & Tax."
1974478,2025-03-28,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on L. GOV. Read second time and amended."
1974478,2025-04-01,Assembly,5,"Re-referred to Com. on L. GOV."
1974478,2025-04-10,Assembly,6,"From committee: Do pass and re-refer to Com. on Rev. & Tax. (Ayes 8. Noes 2.) (April 9). Re-referred to Com. on Rev. & Tax."
1974479,2025-02-18,Assembly,1,"Read first time. To print."
1974479,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974479,2025-03-28,Assembly,3,"Referred to Coms. on E.S & T.M. and B. & P."
1974479,2025-03-28,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on E.S & T.M. Read second time and amended."
1974479,2025-04-01,Assembly,5,"Re-referred to Com. on E.S & T.M."
1974479,2025-04-09,Assembly,6,"From committee: Do pass and re-refer to Com. on B. & P. (Ayes 4. Noes 1.) (April 8). Re-referred to Com. on B. & P."
1974480,2025-02-18,Assembly,1,"Read first time. To print."
1974480,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974480,2025-03-24,Assembly,3,"Referred to Coms. on W. P., & W. and E.S & T.M."
1974480,2025-04-04,Assembly,4,"In committee: Set, first hearing. Hearing canceled at the request of author."
1974481,2025-02-18,Assembly,1,"Read first time. To print."
1974481,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974481,2025-03-03,Assembly,3,"Referred to Com. on W. P., & W."
1974481,2025-03-25,Assembly,4,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 13. Noes 0.) (March 25). Re-referred to Com. on APPR."
1974481,2025-04-09,Assembly,5,"From committee: Do pass. (Ayes 14. Noes 0.) (April 9)."
1974481,2025-04-10,Assembly,6,"Read second time. Ordered to third reading."
1974482,2025-02-18,Assembly,1,"Read first time. To print."
1974482,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974482,2025-03-03,Assembly,3,"Referred to Com. on L. & E."
1974482,2025-04-03,Assembly,4,"From committee: Do pass and re-refer to Com. on INS. with recommendation: To Consent Calendar. (Ayes 7. Noes 0.) (April 2). Re-referred to Com. on INS."
1974483,2025-02-18,Assembly,1,"Read first time. To print."
1974483,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974483,2025-03-28,Assembly,3,"Referred to Com. on G.O."
1974484,2025-02-18,Assembly,1,"Read first time. To print."
1974484,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974484,2025-03-03,Assembly,3,"Referred to Com. on PUB. S."
1974484,2025-03-11,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on PUB. S. Read second time and amended."
1974484,2025-03-12,Assembly,5,"Re-referred to Com. on PUB. S."
1974484,2025-03-19,Assembly,6,"In committee: Set, first hearing. Hearing canceled at the request of author."
1974485,2025-02-18,Assembly,1,"Read first time. To print."
1974485,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974485,2025-03-17,Assembly,3,"Referred to Coms. on H. & C.D. and JUD."
1974486,2025-02-18,Assembly,1,"Read first time. To print."
1974486,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974486,2025-03-28,Assembly,3,"Referred to Com. on L. GOV."
1974486,2025-03-28,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on L. GOV. Read second time and amended."
1974486,2025-04-01,Assembly,5,"Re-referred to Com. on L. GOV."
1974486,2025-04-07,Assembly,6,"From committee chair, with author's amendments: Amend, and re-refer to Com. on L. GOV. Read second time and amended."
1974486,2025-04-08,Assembly,7,"Re-referred to Com. on L. GOV."
1974487,2025-02-18,Assembly,1,"Read first time. To print."
1974487,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974487,2025-03-03,Assembly,3,"Referred to Com. on G.O."
1974487,2025-03-03,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on G.O. Read second time and amended."
1974487,2025-03-04,Assembly,5,"Re-referred to Com. on G.O."
1974487,2025-04-03,Assembly,6,"Coauthors revised."
1974487,2025-04-03,Assembly,7,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 20. Noes 0.) (April 2). Re-referred to Com. on APPR."
1974488,2025-02-18,Assembly,1,"Read first time. To print."
1974488,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974488,2025-03-17,Assembly,3,"Referred to Com. on B.&F."
1974489,2025-02-18,Assembly,1,"Read first time. To print."
1974489,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974489,2025-03-03,Assembly,3,"Referred to Com. on ED."
1974489,2025-04-01,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on ED. Read second time and amended."
1974489,2025-04-02,Assembly,5,"Re-referred to Com. on ED."
1974489,2025-04-10,Assembly,6,"From committee: Amend, and do pass as amended and re-refer to Com. on APPR. (Ayes 9. Noes 0.) (April 9)."
1974490,2025-02-18,Assembly,1,"Read first time. To print."
1974490,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974490,2025-03-03,Assembly,3,"Referred to Com. on E.S & T.M."
1974491,2025-02-18,Assembly,1,"Read first time. To print."
1974491,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974491,2025-03-24,Assembly,3,"Referred to Com. on JUD."
1974491,2025-03-24,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on JUD. Read second time and amended."
1974491,2025-03-25,Assembly,5,"Re-referred to Com. on JUD."
1974492,2025-02-18,Assembly,1,"Read first time. To print."
1974492,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974492,2025-03-10,Assembly,3,"Referred to Com. on Elections."
1974492,2025-03-26,Assembly,4,"From committee: Amend, and do pass as amended and re-refer to Com. on APPR. (Ayes 7. Noes 0.) (March 26)."
